#species: Scientific name.
#rate: Sequence from 0 to 1 with 0.05 step.
#intervalle: Interval of relative abundance of the focal intron compared to other transcripts with alternative splice boundaries (i.e. RAS = Ns/(Ns+Na)).
#Freq: Fraction of introns that are in the RAS interval (%).
#intervalle.1: Interval of relative abundance of the focal intron compared to unspliced transcripts (i.e. RANS = Ns/(Ns+Nu/2)).
#Freq.1: Fraction of introns that are in the RANS interval (%).
species	rate	intervalle	Freq	intervalle.1	Freq.1
Rattus_norvegicus	0.625	(0.6,0.65]	0.190823116100259	(0.6,0.65]	0.612051804137367
Rattus_norvegicus	0.675	(0.65,0.7]	0.207461242735544	(0.65,0.7]	0.641571987616662
Rattus_norvegicus	0.725	(0.7,0.75]	0.242651616769465	(0.7,0.75]	0.678358677798551
Rattus_norvegicus	0.775	(0.75,0.8]	0.282995392858563	(0.75,0.8]	0.805976701762885
Rattus_norvegicus	0.825	(0.8,0.85]	0.375314909675586	(0.8,0.85]	0.998387743825362
Rattus_norvegicus	0.875	(0.85,0.9]	0.572322108242057	(0.85,0.9]	1.53898556538721
Rattus_norvegicus	0.925	(0.9,0.95]	1.19735615750564	(0.9,0.95]	2.97412063914982
Rattus_norvegicus	0.975	(0.95,1]	20.6483568745647	(0.95,1]	19.4021784381552
Mus_musculus	0.025	[0,0.05]	69.1787183852864	[0,0.05]	47.3347079586814
Mus_musculus	0.075	(0.05,0.1]	1.96388321959059	(0.05,0.1]	8.32380581503134
Mus_musculus	0.125	(0.1,0.15]	0.767978898201679	(0.1,0.15]	3.13351339926875
Mus_musculus	0.175	(0.15,0.2]	0.550100324390026	(0.15,0.2]	2.31639348900217
Mus_musculus	0.225	(0.2,0.25]	0.366524703608389	(0.2,0.25]	1.47264645335011
Mus_musculus	0.275	(0.25,0.3]	0.294942742262648	(0.25,0.3]	1.20454458462517
Mus_musculus	0.325	(0.3,0.35]	0.255940754570986	(0.3,0.35]	0.958077255275915
Mus_musculus	0.375	(0.35,0.4]	0.222420973984578	(0.35,0.4]	0.939271847972428
Mus_musculus	0.425	(0.4,0.45]	0.208793773465804	(0.4,0.45]	0.719098804941329
Mus_musculus	0.475	(0.45,0.5]	0.219758187676312	(0.45,0.5]	0.7738508315152
Mus_musculus	0.525	(0.5,0.55]	0.186708310556068	(0.5,0.55]	0.657357157953772
Mus_musculus	0.575	(0.55,0.6]	0.19610637987936	(0.55,0.6]	0.702956110176388
Mus_musculus	0.625	(0.6,0.65]	0.206130987157538	(0.6,0.65]	0.669672203444552
Mus_musculus	0.675	(0.65,0.7]	0.235734905525908	(0.65,0.7]	0.745725930326798
Mus_musculus	0.725	(0.7,0.75]	0.260169885766467	(0.7,0.75]	0.802641410838239
Mus_musculus	0.775	(0.75,0.8]	0.316401667217498	(0.75,0.8]	0.954748864602732
Mus_musculus	0.825	(0.8,0.85]	0.429178499097002	(0.8,0.85]	1.17392339043188
Mus_musculus	0.875	(0.85,0.9]	0.646430534953769	(0.85,0.9]	1.79034134310549
Mus_musculus	0.925	(0.9,0.95]	1.34627343056158	(0.9,0.95]	3.44272089280751
Mus_musculus	0.975	(0.95,1]	22.1478034362474	(0.95,1]	21.8840022566489
Acyrthosiphon_pisum	0.025	[0,0.05]	47.4577280659436	[0,0.05]	27.1569077103399
Acyrthosiphon_pisum	0.075	(0.05,0.1]	1.81059076479592	(0.05,0.1]	7.36253376140244
Acyrthosiphon_pisum	0.125	(0.1,0.15]	0.765331951566697	(0.1,0.15]	2.6244712836977
Acyrthosiphon_pisum	0.175	(0.15,0.2]	0.585464053221839	(0.15,0.2]	2.0753707384192
Acyrthosiphon_pisum	0.225	(0.2,0.25]	0.397853497001209	(0.2,0.25]	1.27210416348163
Acyrthosiphon_pisum	0.275	(0.25,0.3]	0.329956343321362	(0.25,0.3]	1.02876726290577
Acyrthosiphon_pisum	0.325	(0.3,0.35]	0.277544505393059	(0.3,0.35]	0.803903582530704
Acyrthosiphon_pisum	0.375	(0.35,0.4]	0.256103298967844	(0.35,0.4]	0.780334301584875
Acyrthosiphon_pisum	0.425	(0.4,0.45]	0.236448859744731	(0.4,0.45]	0.588595016052591
Acyrthosiphon_pisum	0.475	(0.45,0.5]	0.25074299736154	(0.45,0.5]	0.672680018345819
Acyrthosiphon_pisum	0.525	(0.5,0.55]	0.222154722127921	(0.5,0.55]	0.552922590837283
Acyrthosiphon_pisum	0.575	(0.55,0.6]	0.239426805081566	(0.55,0.6]	0.583498955307547
Acyrthosiphon_pisum	0.625	(0.6,0.65]	0.242404750418401	(0.6,0.65]	0.577128879376242
Acyrthosiphon_pisum	0.675	(0.65,0.7]	0.239426805081566	(0.65,0.7]	0.64974774499312
Acyrthosiphon_pisum	0.725	(0.7,0.75]	0.29779453368354	(0.7,0.75]	0.679687101870254
Acyrthosiphon_pisum	0.775	(0.75,0.8]	0.353779906016045	(0.75,0.8]	0.791800438261224
Acyrthosiphon_pisum	0.825	(0.8,0.85]	0.44252267705374	(0.8,0.85]	1.05806961218978
Acyrthosiphon_pisum	0.875	(0.85,0.9]	0.652765617834319	(0.85,0.9]	1.71546144830046
Acyrthosiphon_pisum	0.925	(0.9,0.95]	1.43775200862413	(0.9,0.95]	3.59781888600112
Acyrthosiphon_pisum	0.975	(0.95,1]	43.5042078367609	(0.95,1]	45.4281965041023
Cimex_lectularius	0.025	[0,0.05]	32.5172874880611	[0,0.05]	11.4892402636202
Cimex_lectularius	0.075	(0.05,0.1]	2.97230181470869	(0.05,0.1]	4.45015205429364
Cimex_lectularius	0.125	(0.1,0.15]	1.38681948424069	(0.1,0.15]	1.48754581694625
Cimex_lectularius	0.175	(0.15,0.2]	1.02082139446036	(0.15,0.2]	1.38587901650748
Cimex_lectularius	0.225	(0.2,0.25]	0.705253104106972	(0.2,0.25]	0.850790593145517
Cimex_lectularius	0.275	(0.25,0.3]	0.610506208213945	(0.25,0.3]	0.81333440351018
Cimex_lectularius	0.325	(0.3,0.35]	0.500477554918816	(0.3,0.35]	0.665293273046704
Cimex_lectularius	0.375	(0.35,0.4]	0.500477554918816	(0.35,0.4]	0.677778669591817
Cimex_lectularius	0.425	(0.4,0.45]	0.446227316141356	(0.4,0.45]	0.50387493199918
Cimex_lectularius	0.475	(0.45,0.5]	0.470678127984718	(0.45,0.5]	0.62694526937243
Cimex_lectularius	0.525	(0.5,0.55]	0.400382043935053	(0.5,0.55]	0.560059216452185
Cimex_lectularius	0.575	(0.55,0.6]	0.400382043935053	(0.55,0.6]	0.659050574774148
Cimex_lectularius	0.625	(0.6,0.65]	0.460744985673352	(0.6,0.65]	0.623378013216684
Cimex_lectularius	0.675	(0.65,0.7]	0.469914040114613	(0.65,0.7]	0.755366490979301
Cimex_lectularius	0.725	(0.7,0.75]	0.534097421203438	(0.7,0.75]	0.872194130079996
Cimex_lectularius	0.775	(0.75,0.8]	0.551671442215855	(0.75,0.8]	1.11298392059288
Cimex_lectularius	0.825	(0.8,0.85]	0.738872970391595	(0.8,0.85]	1.34485557071639
Cimex_lectularius	0.875	(0.85,0.9]	1.08042024832856	(0.85,0.9]	2.27858486948302
Cimex_lectularius	0.925	(0.9,0.95]	2.04087870105062	(0.9,0.95]	4.79795952947891
Cimex_lectularius	0.975	(0.95,1]	52.1917860553964	(0.95,1]	64.0447333921931
Halyomorpha_halys	0.025	[0,0.05]	42.5490665663097	[0,0.05]	13.5862583398947
Halyomorpha_halys	0.075	(0.05,0.1]	2.62638703570655	(0.05,0.1]	5.4577099995856
Halyomorpha_halys	0.125	(0.1,0.15]	1.19287921812811	(0.1,0.15]	1.97187573384167
Halyomorpha_halys	0.175	(0.15,0.2]	0.851893667248281	(0.15,0.2]	1.75293191330654
Halyomorpha_halys	0.225	(0.2,0.25]	0.619818217067524	(0.2,0.25]	1.13961294600307
Halyomorpha_halys	0.275	(0.25,0.3]	0.510908116368447	(0.25,0.3]	1.0194355807882
Halyomorpha_halys	0.325	(0.3,0.35]	0.433359562991093	(0.3,0.35]	0.812233226969458
Halyomorpha_halys	0.375	(0.35,0.4]	0.415112844549363	(0.35,0.4]	0.835716160402249
Halyomorpha_halys	0.425	(0.4,0.45]	0.354670589711132	(0.4,0.45]	0.617463014379843
Halyomorpha_halys	0.475	(0.45,0.5]	0.370066258396342	(0.45,0.5]	0.785987595485751
Halyomorpha_halys	0.525	(0.5,0.55]	0.351819539954611	(0.5,0.55]	0.609865594739823
Halyomorpha_halys	0.575	(0.55,0.6]	0.375768357909382	(0.55,0.6]	0.744547124722003
Halyomorpha_halys	0.625	(0.6,0.65]	0.3923044464972	(0.6,0.65]	0.687911814678215
Halyomorpha_halys	0.675	(0.65,0.7]	0.387172556935464	(0.65,0.7]	0.799801085740334
Halyomorpha_halys	0.725	(0.7,0.75]	0.465861530215425	(0.7,0.75]	0.872321909576893
Halyomorpha_halys	0.775	(0.75,0.8]	0.519461265638008	(0.75,0.8]	1.07261751826834
Halyomorpha_halys	0.825	(0.8,0.85]	0.722456008302257	(0.8,0.85]	1.23423535424696
Halyomorpha_halys	0.875	(0.85,0.9]	1.0087014038569	(0.85,0.9]	1.94839280040888
Halyomorpha_halys	0.925	(0.9,0.95]	1.96038181258339	(0.9,0.95]	3.7033967372536
Halyomorpha_halys	0.975	(0.95,1]	43.8919110016308	(0.95,1]	60.3476855497078
Blattella_germanica	0.025	[0,0.05]	25.6959002117164	[0,0.05]	6.00856251002455
Blattella_germanica	0.075	(0.05,0.1]	2.47489127373987	(0.05,0.1]	3.21402573688172
Blattella_germanica	0.125	(0.1,0.15]	1.07005412846907	(0.1,0.15]	1.01664384153188
Blattella_germanica	0.175	(0.15,0.2]	0.833307259889657	(0.15,0.2]	0.968525989808886
Blattella_germanica	0.225	(0.2,0.25]	0.597603329057289	(0.2,0.25]	0.508321920765938
Blattella_germanica	0.275	(0.25,0.3]	0.489137803364517	(0.25,0.3]	0.51942604039432
Blattella_germanica	0.325	(0.3,0.35]	0.400488094865617	(0.3,0.35]	0.455268904763667
Blattella_germanica	0.375	(0.35,0.4]	0.420303912059489	(0.35,0.4]	0.514490876115039
Blattella_germanica	0.425	(0.4,0.45]	0.403616908106755	(0.4,0.45]	0.339292544200565
Blattella_germanica	0.475	(0.45,0.5]	0.417175098818352	(0.45,0.5]	0.486113681509173
Blattella_germanica	0.525	(0.5,0.55]	0.325396577078314	(0.5,0.55]	0.352864245968588
Blattella_germanica	0.575	(0.55,0.6]	0.40987453458903	(0.55,0.6]	0.558907354628567
Blattella_germanica	0.625	(0.6,0.65]	0.348341207513324	(0.6,0.65]	0.528062577883061
Blattella_germanica	0.675	(0.65,0.7]	0.417175098818352	(0.65,0.7]	0.645272729515984
Blattella_germanica	0.725	(0.7,0.75]	0.444291480241544	(0.7,0.75]	0.745209806171423
Blattella_germanica	0.775	(0.75,0.8]	0.626805585974573	(0.75,0.8]	0.994435602275111
Blattella_germanica	0.825	(0.8,0.85]	0.749872240125987	(0.8,0.85]	1.365806714291
Blattella_germanica	0.875	(0.85,0.9]	1.0366801205636	(0.85,0.9]	2.3898533022418
Blattella_germanica	0.925	(0.9,0.95]	2.07440317887425	(0.9,0.95]	4.89444917397688
Blattella_germanica	0.975	(0.95,1]	60.764681956134	(0.95,1]	73.4944664470518
Zootermopsis_nevadensis	0.025	[0,0.05]	58.4177578132467	[0,0.05]	33.9879436237052
Zootermopsis_nevadensis	0.075	(0.05,0.1]	2.81468030201663	(0.05,0.1]	8.84318220410936
Zootermopsis_nevadensis	0.125	(0.1,0.15]	1.27154417152506	(0.1,0.15]	3.62243165223298
Zootermopsis_nevadensis	0.175	(0.15,0.2]	0.821545764439772	(0.15,0.2]	2.78612667685515
Zootermopsis_nevadensis	0.225	(0.2,0.25]	0.586590843926216	(0.2,0.25]	1.78723042961454
Zootermopsis_nevadensis	0.275	(0.25,0.3]	0.459157666698525	(0.25,0.3]	1.49346238750212
Zootermopsis_nevadensis	0.325	(0.3,0.35]	0.4022109656249	(0.3,0.35]	1.17210052640516
Zootermopsis_nevadensis	0.375	(0.35,0.4]	0.35402529548568	(0.35,0.4]	1.12115809135677
Zootermopsis_nevadensis	0.425	(0.4,0.45]	0.320972315142247	(0.4,0.45]	0.893615214807268
Zootermopsis_nevadensis	0.475	(0.45,0.5]	0.323361687215267	(0.45,0.5]	0.971726948548141
Zootermopsis_nevadensis	0.525	(0.5,0.55]	0.300662652521584	(0.5,0.55]	0.840125658006453
Zootermopsis_nevadensis	0.575	(0.55,0.6]	0.286724648762305	(0.55,0.6]	0.907199864153507
Zootermopsis_nevadensis	0.625	(0.6,0.65]	0.300662652521584	(0.6,0.65]	0.877058923416539
Zootermopsis_nevadensis	0.675	(0.65,0.7]	0.349246551339641	(0.65,0.7]	0.961538461538462
Zootermopsis_nevadensis	0.725	(0.7,0.75]	0.384290675077256	(0.7,0.75]	1.02012226184412
Zootermopsis_nevadensis	0.775	(0.75,0.8]	0.444024976902737	(0.75,0.8]	1.21794871794872
Zootermopsis_nevadensis	0.825	(0.8,0.85]	0.584599700532033	(0.8,0.85]	1.56393275598574
Zootermopsis_nevadensis	0.875	(0.85,0.9]	0.85858103157157	(0.85,0.9]	2.29453217863814
Zootermopsis_nevadensis	0.925	(0.9,0.95]	1.69685240052248	(0.9,0.95]	4.38444557649856
Zootermopsis_nevadensis	0.975	(0.95,1]	29.0225078849278	(0.95,1]	29.2541178468331
Cryptotermes_secundus	0.025	[0,0.05]	35.7286181774109	[0,0.05]	10.5163319300464
Cryptotermes_secundus	0.075	(0.05,0.1]	3.8205152376207	(0.05,0.1]	5.68414396725294
Cryptotermes_secundus	0.125	(0.1,0.15]	1.5264554183444	(0.1,0.15]	1.94186065860193
Cryptotermes_secundus	0.175	(0.15,0.2]	1.10359966063805	(0.15,0.2]	1.7180558097742
Cryptotermes_secundus	0.225	(0.2,0.25]	0.736630890017103	(0.2,0.25]	1.05995307586069
Cryptotermes_secundus	0.275	(0.25,0.3]	0.618796881102118	(0.25,0.3]	0.961778458159309
Cryptotermes_secundus	0.325	(0.3,0.35]	0.521836325194931	(0.3,0.35]	0.754613375043679
Cryptotermes_secundus	0.375	(0.35,0.4]	0.467296012497138	(0.35,0.4]	0.817844484749655
Cryptotermes_secundus	0.425	(0.4,0.45]	0.368988782202351	(0.4,0.45]	0.556600163069704
Cryptotermes_secundus	0.475	(0.45,0.5]	0.45382926862114	(0.45,0.5]	0.798708754180741
Cryptotermes_secundus	0.525	(0.5,0.55]	0.386495549241149	(0.5,0.55]	0.573239928781803
Cryptotermes_secundus	0.575	(0.55,0.6]	0.408042339442746	(0.55,0.6]	0.714677937334642
Cryptotermes_secundus	0.625	(0.6,0.65]	0.428915792450543	(0.6,0.65]	0.741301562474
Cryptotermes_secundus	0.675	(0.65,0.7]	0.517796302032132	(0.65,0.7]	0.805364660465581
Cryptotermes_secundus	0.725	(0.7,0.75]	0.599270102481921	(0.7,0.75]	0.94846664558963
Cryptotermes_secundus	0.775	(0.75,0.8]	0.692190635226309	(0.75,0.8]	1.30622160839975
Cryptotermes_secundus	0.825	(0.8,0.85]	0.915738583567879	(0.8,0.85]	1.60740136778874
Cryptotermes_secundus	0.875	(0.85,0.9]	1.43420822279381	(0.85,0.9]	2.79381666306138
Cryptotermes_secundus	0.925	(0.9,0.95]	2.94585022287461	(0.9,0.95]	5.73156729953242
Cryptotermes_secundus	0.975	(0.95,1]	46.3249255962401	(0.95,1]	59.9680516498328
Onthophagus_taurus	0.025	[0,0.05]	28.935330779347	[0,0.05]	15.4280016667659
Onthophagus_taurus	0.075	(0.05,0.1]	2.83749785579507	(0.05,0.1]	5.18483243050182
Onthophagus_taurus	0.125	(0.1,0.15]	1.4294699525416	(0.1,0.15]	1.962914459194
Onthophagus_taurus	0.175	(0.15,0.2]	1.11784550288753	(0.15,0.2]	1.69206500386928
Onthophagus_taurus	0.225	(0.2,0.25]	0.834810452284293	(0.2,0.25]	1.01642954937794
Onthophagus_taurus	0.275	(0.25,0.3]	0.714734976270799	(0.25,0.3]	0.962854931841181
Onthophagus_taurus	0.325	(0.3,0.35]	0.696151866887758	(0.3,0.35]	0.830406571819751
Onthophagus_taurus	0.375	(0.35,0.4]	0.587512150494597	(0.35,0.4]	0.773855586642062
Onthophagus_taurus	0.425	(0.4,0.45]	0.493167133626851	(0.4,0.45]	0.659265432466218
Onthophagus_taurus	0.475	(0.45,0.5]	0.531762822345474	(0.45,0.5]	0.814036549794631
Onthophagus_taurus	0.525	(0.5,0.55]	0.497455543484476	(0.5,0.55]	0.66521816774808
Onthophagus_taurus	0.575	(0.55,0.6]	0.487449253816685	(0.55,0.6]	0.875052086433716
Onthophagus_taurus	0.625	(0.6,0.65]	0.51032077305735	(0.6,0.65]	0.885469373176975
Onthophagus_taurus	0.675	(0.65,0.7]	0.536051232203099	(0.65,0.7]	1.12655515209239
Onthophagus_taurus	0.725	(0.7,0.75]	0.591800560352221	(0.7,0.75]	1.22626346806358
Onthophagus_taurus	0.775	(0.75,0.8]	0.66184458802676	(0.75,0.8]	1.69950592297161
Onthophagus_taurus	0.825	(0.8,0.85]	0.799073703470753	(0.8,0.85]	2.24418120126198
Onthophagus_taurus	0.875	(0.85,0.9]	1.02778889587741	(0.85,0.9]	3.80677421275076
Onthophagus_taurus	0.925	(0.9,0.95]	1.86116987820916	(0.9,0.95]	7.52425739627359
Onthophagus_taurus	0.975	(0.95,1]	54.8487620790211	(0.95,1]	50.6220608369546
Tribolium_castaneum	0.025	[0,0.05]	39.7544597436071	[0,0.05]	26.0722705839681
Tribolium_castaneum	0.075	(0.05,0.1]	2.75837120441339	(0.05,0.1]	6.49709829524846
Tribolium_castaneum	0.125	(0.1,0.15]	1.26500712202401	(0.1,0.15]	2.76115342763874
Tribolium_castaneum	0.175	(0.15,0.2]	0.957516561532027	(0.15,0.2]	1.98358723249909
Tribolium_castaneum	0.225	(0.2,0.25]	0.590110560944177	(0.2,0.25]	1.34090496916939
Tribolium_castaneum	0.275	(0.25,0.3]	0.543760880870017	(0.25,0.3]	1.10174102285093
Tribolium_castaneum	0.325	(0.3,0.35]	0.471410160754256	(0.3,0.35]	0.939653608995285
Tribolium_castaneum	0.375	(0.35,0.4]	0.451061520721698	(0.35,0.4]	0.915850562205296
Tribolium_castaneum	0.425	(0.4,0.45]	0.375319360600511	(0.4,0.45]	0.760564018861081
Tribolium_castaneum	0.475	(0.45,0.5]	0.438626240701802	(0.45,0.5]	0.864844033369605
Tribolium_castaneum	0.525	(0.5,0.55]	0.352709760564336	(0.5,0.55]	0.805903155603917
Tribolium_castaneum	0.575	(0.55,0.6]	0.4126252006602	(0.55,0.6]	0.964590134203845
Tribolium_castaneum	0.625	(0.6,0.65]	0.366275520586041	(0.6,0.65]	0.989526659412405
Tribolium_castaneum	0.675	(0.65,0.7]	0.435234800696376	(0.65,0.7]	1.16861624954661
Tribolium_castaneum	0.725	(0.7,0.75]	0.469149200750639	(0.7,0.75]	1.38624410591222
Tribolium_castaneum	0.775	(0.75,0.8]	0.535847520857356	(0.75,0.8]	1.8974428726877
Tribolium_castaneum	0.825	(0.8,0.85]	0.687331841099731	(0.8,0.85]	2.52765687341313
Tribolium_castaneum	0.875	(0.85,0.9]	0.973343281557349	(0.85,0.9]	4.15419840406239
Tribolium_castaneum	0.925	(0.9,0.95]	1.95573040312917	(0.9,0.95]	8.2528563656148
Tribolium_castaneum	0.975	(0.95,1]	46.2061091139298	(0.95,1]	34.615297424737
Dendroctonus_ponderosae	0.025	[0,0.05]	38.3031234827642	[0,0.05]	22.8874649579495
Dendroctonus_ponderosae	0.075	(0.05,0.1]	2.52063440686195	(0.05,0.1]	6.2433253237218
Dendroctonus_ponderosae	0.125	(0.1,0.15]	1.21702540864218	(0.1,0.15]	2.37201308236551
Dendroctonus_ponderosae	0.175	(0.15,0.2]	0.889302476128824	(0.15,0.2]	1.95234281137365
Dendroctonus_ponderosae	0.225	(0.2,0.25]	0.614986243728759	(0.2,0.25]	1.25567347483647
Dendroctonus_ponderosae	0.275	(0.25,0.3]	0.514646382909856	(0.25,0.3]	1.14053530903751
Dendroctonus_ponderosae	0.325	(0.3,0.35]	0.430490370610131	(0.3,0.35]	0.906087304765719
Dendroctonus_ponderosae	0.375	(0.35,0.4]	0.496034957112801	(0.35,0.4]	0.905252970230944
Dendroctonus_ponderosae	0.425	(0.4,0.45]	0.382748017478556	(0.4,0.45]	0.769256441062608
Dendroctonus_ponderosae	0.475	(0.45,0.5]	0.436154717591843	(0.45,0.5]	0.820985182218662
Dendroctonus_ponderosae	0.525	(0.5,0.55]	0.345525165884447	(0.5,0.55]	0.692497663863303
Dendroctonus_ponderosae	0.575	(0.55,0.6]	0.364136591681502	(0.55,0.6]	0.814310505940462
Dendroctonus_ponderosae	0.625	(0.6,0.65]	0.404596212979447	(0.6,0.65]	0.832665865705513
Dendroctonus_ponderosae	0.675	(0.65,0.7]	0.392458326590063	(0.65,0.7]	0.950307035108797
Dendroctonus_ponderosae	0.725	(0.7,0.75]	0.454766143388898	(0.7,0.75]	1.14720998531571
Dendroctonus_ponderosae	0.775	(0.75,0.8]	0.513027998057938	(0.75,0.8]	1.46008543585636
Dendroctonus_ponderosae	0.825	(0.8,0.85]	0.627124130118142	(0.8,0.85]	1.97236684020825
Dendroctonus_ponderosae	0.875	(0.85,0.9]	0.93542644440848	(0.85,0.9]	3.09955279668936
Dendroctonus_ponderosae	0.925	(0.9,0.95]	1.8150186114258	(0.9,0.95]	6.51949005473235
Dendroctonus_ponderosae	0.975	(0.95,1]	48.3427739116362	(0.95,1]	43.2585769590175
Leptinotarsa_decemlineata	0.025	[0,0.05]	37.3154474652396	[0,0.05]	13.9126438062342
Leptinotarsa_decemlineata	0.075	(0.05,0.1]	2.3125806297482	(0.05,0.1]	4.69233126270927
Leptinotarsa_decemlineata	0.125	(0.1,0.15]	1.10014811983372	(0.1,0.15]	1.90673834925764
Leptinotarsa_decemlineata	0.175	(0.15,0.2]	0.802713937598547	(0.15,0.2]	1.77860107523886
Leptinotarsa_decemlineata	0.225	(0.2,0.25]	0.548282287734722	(0.2,0.25]	1.00559904175604
Leptinotarsa_decemlineata	0.275	(0.25,0.3]	0.495723637058627	(0.25,0.3]	0.926209643722666
Leptinotarsa_decemlineata	0.325	(0.3,0.35]	0.392995365282622	(0.3,0.35]	0.672720688598568
Leptinotarsa_decemlineata	0.375	(0.35,0.4]	0.377466673037412	(0.35,0.4]	0.857962617343101
Leptinotarsa_decemlineata	0.425	(0.4,0.45]	0.321324477997038	(0.4,0.45]	0.565475361430681
Leptinotarsa_decemlineata	0.475	(0.45,0.5]	0.397773424434994	(0.45,0.5]	0.686648653165826
Leptinotarsa_decemlineata	0.525	(0.5,0.55]	0.301017726599455	(0.5,0.55]	0.559904175603777
Leptinotarsa_decemlineata	0.575	(0.55,0.6]	0.339242199818434	(0.55,0.6]	0.686648653165826
Leptinotarsa_decemlineata	0.625	(0.6,0.65]	0.377466673037412	(0.6,0.65]	0.614223237416084
Leptinotarsa_decemlineata	0.675	(0.65,0.7]	0.38821730613025	(0.65,0.7]	0.781358812223182
Leptinotarsa_decemlineata	0.725	(0.7,0.75]	0.431219838501601	(0.7,0.75]	0.87189058191036
Leptinotarsa_decemlineata	0.775	(0.75,0.8]	0.490945577906254	(0.75,0.8]	1.02370539569347
Leptinotarsa_decemlineata	0.825	(0.8,0.85]	0.613980601079841	(0.8,0.85]	1.25073121813978
Leptinotarsa_decemlineata	0.875	(0.85,0.9]	0.960389889626833	(0.85,0.9]	2.11565781776651
Leptinotarsa_decemlineata	0.925	(0.9,0.95]	1.90883463137274	(0.9,0.95]	4.34134655561436
Leptinotarsa_decemlineata	0.975	(0.95,1]	50.1242295379617	(0.95,1]	60.7496030530098
Anoplophora_glabripennis	0.025	[0,0.05]	22.5200741198271	[0,0.05]	6.80623282557936
Anoplophora_glabripennis	0.075	(0.05,0.1]	2.90851691716423	(0.05,0.1]	2.81144273075274
Anoplophora_glabripennis	0.125	(0.1,0.15]	1.17905428591037	(0.1,0.15]	0.968915291389361
Anoplophora_glabripennis	0.175	(0.15,0.2]	1.02257909546359	(0.15,0.2]	0.889496005209905
Anoplophora_glabripennis	0.225	(0.2,0.25]	0.678059158602704	(0.2,0.25]	0.500341502930572
Anoplophora_glabripennis	0.275	(0.25,0.3]	0.547663166563722	(0.25,0.3]	0.50351827437775
Anoplophora_glabripennis	0.325	(0.3,0.35]	0.479033697069522	(0.3,0.35]	0.389154502279334
Anoplophora_glabripennis	0.375	(0.35,0.4]	0.463935213780797	(0.35,0.4]	0.436806073987007
Anoplophora_glabripennis	0.425	(0.4,0.45]	0.417267174524741	(0.4,0.45]	0.301793287481932
Anoplophora_glabripennis	0.475	(0.45,0.5]	0.443346372932537	(0.45,0.5]	0.420922216751116
Anoplophora_glabripennis	0.525	(0.5,0.55]	0.387070207947293	(0.5,0.55]	0.339914544848071
Anoplophora_glabripennis	0.575	(0.55,0.6]	0.396678333676481	(0.55,0.6]	0.400273202344457
Anoplophora_glabripennis	0.625	(0.6,0.65]	0.435110836593233	(0.6,0.65]	0.425687373921883
Anoplophora_glabripennis	0.675	(0.65,0.7]	0.417267174524741	(0.65,0.7]	0.479692488523913
Anoplophora_glabripennis	0.725	(0.7,0.75]	0.518838789376158	(0.7,0.75]	0.614705275028988
Anoplophora_glabripennis	0.775	(0.75,0.8]	0.610802278498387	(0.75,0.8]	0.897437933827851
Anoplophora_glabripennis	0.825	(0.8,0.85]	0.671196211653284	(0.8,0.85]	1.0943977635529
Anoplophora_glabripennis	0.875	(0.85,0.9]	1.13650401482397	(0.85,0.9]	2.14114395539813
Anoplophora_glabripennis	0.925	(0.9,0.95]	2.19888820259419	(0.9,0.95]	4.95735184332163
Anoplophora_glabripennis	0.975	(0.95,1]	62.568114748473	(0.95,1]	74.6207729084931
Bombyx_mori	0.025	[0,0.05]	26.4167442705612	[0,0.05]	9.74263057430918
Bombyx_mori	0.075	(0.05,0.1]	2.42351284439094	(0.05,0.1]	3.8932089829488
Bombyx_mori	0.125	(0.1,0.15]	1.06866241170191	(0.1,0.15]	1.25674169538426
Bombyx_mori	0.175	(0.15,0.2]	0.76089672246576	(0.15,0.2]	1.18500108891992
Bombyx_mori	0.225	(0.2,0.25]	0.524678038476389	(0.2,0.25]	0.637978964629319
Bombyx_mori	0.275	(0.25,0.3]	0.488336702478025	(0.25,0.3]	0.64566545817907
Bombyx_mori	0.325	(0.3,0.35]	0.398619029232062	(0.3,0.35]	0.493216669442345
Bombyx_mori	0.375	(0.35,0.4]	0.399754695982011	(0.35,0.4]	0.548303206548892
Bombyx_mori	0.425	(0.4,0.45]	0.350921025734209	(0.4,0.45]	0.370232772646332
Bombyx_mori	0.475	(0.45,0.5]	0.382719694732778	(0.45,0.5]	0.521400479124765
Bombyx_mori	0.525	(0.5,0.55]	0.325936357235333	(0.5,0.55]	0.400978746845335
Bombyx_mori	0.575	(0.55,0.6]	0.320258023485588	(0.55,0.6]	0.522681561383056
Bombyx_mori	0.625	(0.6,0.65]	0.358870692983851	(0.6,0.65]	0.466313942018217
Bombyx_mori	0.675	(0.65,0.7]	0.371363027233289	(0.65,0.7]	0.611076237205191
Bombyx_mori	0.725	(0.7,0.75]	0.414518363731347	(0.7,0.75]	0.680254679152948
Bombyx_mori	0.775	(0.75,0.8]	0.461080700479251	(0.75,0.8]	0.963373858235437
Bombyx_mori	0.825	(0.8,0.85]	0.597360710473119	(0.8,0.85]	1.34129312443152
Bombyx_mori	0.875	(0.85,0.9]	0.97667340495605	(0.85,0.9]	2.46736442947002
Bombyx_mori	0.925	(0.9,0.95]	1.94653280941241	(0.9,0.95]	6.07617315107803
Bombyx_mori	0.975	(0.95,1]	61.0125604742544	(0.95,1]	67.1761103780474
Aedes_aegypti	0.025	[0,0.05]	41.9528909919465	[0,0.05]	24.5340900375796
